,Datetime,Tweet Id,Username,teks,label,clean_teks
512,2022-11-24 05:32:15+00:00,1.6e+18,♡,RT @detikHealth: Pemerintah resmi mengizinkan pemberian vaksin COVID-19 booster kedua untuk lansia. Ini daftar lokasi vaksin booster kedua \xe2\x80\xa6',1,perintah resmi izin beri vaksin covid booster lansia daftar lokasi vaksin booster
513,2022-11-24 05:31:57+00:00,1.6e+18,detikHealth,Pemerintah resmi mengizinkan pemberian vaksin COVID-19 booster kedua untuk lansia. Ini daftar lokasi vaksin booster \xe2\x80\xa6 https://t.co/kfko8KIErG',1,perintah resmi izin beri vaksin covid booster lansia daftar lokasi vaksin booster
514,2022-11-24 05:24:04+00:00,1.6e+18,celebritiesdotid,"Presiden Jokowi Suntik Vaksin Booster Kedua: Ayo, Kita Cegah Covid-19 \n \nhttps://t.co/buhnvb4SRg'",1,presiden jokowi suntik vaksin booster ayo cegah covid
515,2022-11-24 05:19:41+00:00,1.6e+18,detikHealth,"'Vaksinasi COVID-19 booster kedua sudah bisa diberikan untuk kelompok lansia. Namun, baru tersedia jenis Pfizer dan\xe2\x80\xa6 https://t.co/KCJoS1AqrV'",1,vaksinasi covid booster kelompok lansia sedia jenis pfizer
516,2022-11-24 04:48:49+00:00,1.6e+18,rwindocom,'Daftar Booster Kedua Vaksin Covid-19 untuk Lansia  https://t.co/bIl08ansAe',1,daftar booster vaksin covid lansia
517,2022-11-24 04:28:33+00:00,1.6e+18,detikcom,'Pemerintah resmi mengizinkan pemberian vaksin COVID-19 booster kedua untuk lansia. Ini daftar lokasi vaksin booster\xe2\x80\xa6 https://t.co/cRZqW2yvoN',1,perintah resmi izin beri vaksin covid booster lansia daftar lokasi vaksin
518,2022-11-24 04:14:25+00:00,1.6e+18,detikHealth,'Kemenkes telah memberikan izin penggunaan booster kedua vaksin Covid-19 untuk lansia di atas 60 tahun. Masyarakat u\xe2\x80\xa6 https://t.co/TjygAaIQKb',1,kemenkes izin guna booster vaksin covid lansia masyarakat
519,2022-11-24 04:04:52+00:00,1.6e+18,Stephanie gracia 🇮🇩,'RT @detikHealth: Kemenkes telah memberikan restu pemberian booster kedua vaksin Covid-19 untuk lansia pada Rabu (22/11). Bagaimana dengan m\xe2\x80\xa6',1,kemenkes restu beri booster vaksin covid lansia rabu
520,2022-11-24 03:55:02+00:00,1.6e+18,Kompas Klasika,"Presiden Jokowi mengajak seluruh warga mendapatkan vaksinasi Covid-19 secara lengkap, termasuk dosis \xe2\x80\x9d\xe2\x80\x9d \xe2\x80\xa6 https://t.co/0JKymM0NSO'",1,presiden jokowi ajak warga vaksinasi covid lengkap dosis
521,2022-11-24 03:46:14+00:00,1.6e+18,Antara Bengkulu,"'Presiden Jokowi suntik vaksin COVID-19 ""booster"" kedua - ANTARA News Bengkulu https://t.co/0dFYlpnxd3'",1,presiden jokowi suntik vaksin covid booster bengkulu
522,2022-11-24 03:13:18+00:00,1.6e+18,detik jatim,'Saat ini tak hanya nakes yang bisa mendapat vaksin COVID-19 booster kedua. Lansia usia 60 tahun ke atas juga bisa m\xe2\x80\xa6 https://t.co/YGIC4C1YiO',1,nakes vaksin covid booster lansia usia
523,2022-11-24 02:02:20+00:00,1.6e+18,beritainspiratif.com,lansia- sudah- bisa- vaksin- covid-19- booster- kedua- ini- jenis- vaksinnya https://t.co/iYXjkeR0TN',1,lansia vaksin covid booster jenis vaksin
524,2022-11-24 01:59:03+00:00,1.6e+18,tvOnenews,'Presiden Jokowi Disuntik Booster Vaksin Covid-19 Kedua di Istana Bogor https://t.co/lediqdS05R',1,presiden jokowi suntik booster vaksin covid istana bogor
525,2022-11-24 01:35:13+00:00,1.6e+18,zumberku,'Daftar Vaksin Booster Kedua untuk Lansia dari Kemenkes    \nhttps://t.co/34xjJiESZT',1,daftar vaksin booster lansia kemenkes
526,2022-11-24 01:31:33+00:00,1.6e+18,VIVAlife,"'RT @VIVAcoid: Kasus COVID-19 Melonjak, Kemenkes Beri Vaksin Booster Kedua Lansia https://t.co/74iRoOUSTm'",1,covid lonjak kemenkes vaksin booster lansia
527,2022-11-24 01:31:04+00:00,1.6e+18,VivaCoid,"'Kasus COVID-19 Melonjak, Kemenkes Beri Vaksin Booster Kedua Lansia https://t.co/74iRoOUSTm'",1,covid lonjak kemenkes vaksin booster lansia
528,2022-11-24 01:30:35+00:00,1.6e+18,20DETIK,'Yang Perlu Diketahui soal Booster Kedua Vaksin Covid-19 untuk Lansia https://t.co/cbfoibYkeL',1,booster vaksin covid lansia
529,2022-11-24 01:04:56+00:00,1.6e+18,Detik Sumsel Official,"Vaksin Covid-19 Booster Kedua Lansia Sudah Diizinkan, Kapan Untuk Masyarakat Umum? Ini Kata \xc2\xa0Kemenkes https://t.co/eebRYavWBf'",1,vaksin covid booster lansia izin masyarakat kemenkes
530,2022-11-24 00:52:33+00:00,1.6e+18,KOTA TANGERANG,"'Kementerian Kesehatan telah mengizinkan pemberian vaksin Covid-19 booster kedua atau vaksin dosis keempat, dengan s\xe2\x80\xa6 https://t.co/gNlJW07TXF'",1,menteri sehat izin beri vaksin covid booster vaksin dosis empat
531,2022-11-24 00:01:48+00:00,1.6e+18,risa,"salah satu Upaya Mitigasi Covid-19, Pemerintah akan Beri Lampu Hijau Vaksin Booster Kedua Untuk Lansia \xe2\x80\xa6 https://t.co/MMS2M3eN7l'",1,salah upaya mitigasi covid perintah lampu hijau vaksin booster lansia
532,2022-11-24 00:00:01+00:00,1.6e+18,Jeny Lopes,"Upaya Mitigasi Covid-19, Pemerintah Beri Lampu Hijau Vaksin Booster Kedua Untuk Lansia'",1,upaya mitigasi covid perintah lampu hijau vaksin booster lansia
533,2022-11-23 21:50:38+00:00,1.6e+18,rihanaaas,"'RT @YuriEndah: Covid-19 XBB Ditemukan di Riau, Dinkes Kebut Vaksin Booster Kedua Lansia https://t.co/xqaDtsWQBx'",1,covid xbb temu riau dinkes kebut vaksin booster lansia
534,2022-11-23 21:50:06+00:00,1.6e+18,yuri endah,"'Covid-19 XBB Ditemukan di Riau, Dinkes Kebut Vaksin Booster Kedua Lansia https://t.co/xqaDtsWQBx'",1,covid xbb temu riau dinkes kebut vaksin booster lansia
535,2022-11-23 17:13:05+00:00,1.6e+18,Pelita Banten,Lansia di Kota Tangerang Segera Disuntik Vaksin Covid-19 Booster Kedua https://t.co/ql7tN2iNeQ ',1,lansia kota tangerang suntik vaksin covid booster
536,2022-11-23 16:51:42+00:00,1.6e+18,BenarNews Indonesia,Pemerintah mulai vaksin booster kedua untuk warga lanjut usia \n Pemerintah laporkan 7.200 kasus COVID-19 baru dan 51 \xe2\x80\xa6 https://t.co/LL5gVxNIW2',1,perintah vaksin booster warga usia perintah lapor covid
537,2022-11-23 15:28:58+00:00,1.6e+18,Republika.co.id,'Lansia kini diperbolehkan mendapat booster kedua vaksin Covid-19. https://t.co/XgynCtNhsk',1,lansia boleh booster vaksin covid
538,2022-11-23 13:43:59+00:00,1.6e+18,20DETIK,'Pemerintah Izinkan Vaksin Covid-19 Booster Kedua untuk Lansia https://t.co/GJkeo9C11A',1,perintah izin vaksin covid booster lansia
539,2022-11-23 12:56:55+00:00,1.6e+18,Frediach Broker,'RT @mediaindonesia: Kementerian Kesehatan (Kemenkes) mengizinkan pemberian vaksinasi booster covid-19 dosis kedua kepada lansia berusia dia\xe2\x80\xa6',1,menteri sehat kemenkes izin beri vaksinasi booster covid dosis lansia usia
540,2022-11-23 12:40:00+00:00,1.6e+18,Media Indonesia,Kementerian Kesehatan (Kemenkes) mengizinkan pemberian vaksinasi booster covid-19 dosis kedua kepada lansia berusia \xe2\x80\xa6 https://t.co/CJMv1btS1J',1,menteri sehat kemenkes izin beri vaksinasi booster covid dosis lansia usia
541,2022-11-23 12:28:48+00:00,1.6e+18,zumberku,Vaksin Booster Kedua untuk Lansia dari Kemenkes \nhttps://t.co/34xjJiESZT',1,vaksin booster lansia kemenkes
542,2022-11-23 12:14:49+00:00,1.6e+18,detikHealth,Kementerian Kesehatan RI mengizinkan pemberian vaksin Covid-19 booster kedua untuk lansia di atas 60 tahun. \xe2\x80\xa6 https://t.co/gsBVpMWS0X',1,menteri sehat ri izin beri vaksin covid booster lansia
543,2022-11-23 12:06:38+00:00,1.6e+18,Yulia Kusmawan,"'RT @detikcom: Sudah boleh diberikan untuk lansia, kapan masyarakat umum bisa menerima vaksinasi COVID-19 booster kedua di tengah lonjakan k\xe2\x80\xa6'",1,lansia masyarakat terima vaksinasi covid booster lonjak
544,2022-11-23 11:25:47+00:00,1.6e+18,detikHealth,Kemenkes RI resmi mengizinkan vaksin COVID-19 booster kedua bagi kelompok lansia di atas 60 tahun selain tenaga kesehatan\xe2\x80\xa6 https://t.co/urczFsNORr',1,kemenkes ri resmi izin vaksin covid booster kelompok lansia tenaga
545,2022-11-23 10:51:37+00:00,1.6e+18,detikHealth,'Kemenkes telah memberikan restu pemberian booster kedua vaksin Covid-19 untuk lansia pada Rabu (22/11). Bagaimana d\xe2\x80\xa6 https://t.co/is6zwvkA7g',1,kemenkes restu beri booster vaksin covid lansia rabu
546,2022-11-23 10:19:14+00:00,1.6e+18,perupadata,Vaksinasi Covid-19 dosis keempat alias booster kedua akan mulai diberikan pada lansia. \n\n Kemenkes menerbitkan aturan \xe2\x80\xa6 https://t.co/wo8PmJF6ii',1,vaksinasi covid dosis empat alias booster lansia kemenkes terbit atur
547,2022-11-23 10:15:05+00:00,1.6e+18,Info Sidoarjo,'RT @republikaonline: Kemenkes mengizinkan vaksin Covid-19 booster kedua untuk lansia. https://t.co/Gy4TFZD70b',1,kemenkes izin vaksin covid booster lansia
548,2022-11-23 10:07:48+00:00,1.6e+18,Republika.co.id,'Kemenkes mengizinkan vaksin Covid-19 booster kedua untuk lansia. https://t.co/Gy4TFZD70b',1,kemenkes izin vaksin covid booster lansia
549,2022-11-23 09:12:58+00:00,1.6e+18,Tribunnews Wiki,'Kementerian Kesehatan memperbolehkan mekanisme pemberian vaksin Covid-19 booster kedua atau vaksin dosis keempat un\xe2\x80\xa6 https://t.co/sknIodCi9p',1,menteri sehat boleh mekanisme beri vaksin covid booster vaksin dosis empat
550,2022-11-23 09:00:32+00:00,1.6e+18,prajna (ꦄꦢꦺ​ꦄꦩꦤꦸꦭꦃ),RT @detikcom: Kemenkes RI telah memperbolehkan lansia non nakes mendapat vaksin COVID-19 booster kedua alias dosis keempat. Berikut ini \xe2\x80\xa6',1,kemenkes ri boleh lansia non nakes vaksin covid booster alias dosis empat
551,2022-11-23 08:56:08+00:00,1.6e+18,detikcom,Kemenkes RI telah memperbolehkan lansia non nakes mendapat vaksin COVID-19 booster kedua alias dosis keempat. Berikut \xe2\x80\xa6 https://t.co/BKMvI5dXxO',1,kemenkes ri boleh lansia non nakes vaksin covid booster alias dosis empat
552,2022-11-23 08:37:01+00:00,1.6e+18,detikcom,"'Berikut adalah regimen vaksin yang dapat digunakan untuk vaksinasi booster kedua bagi lansia, disesuaikan dengan je\xe2\x80\xa6 https://t.co/KUxEbcERiD'",1,regimen vaksin vaksinasi booster lansia sesuai
553,2022-11-23 07:56:45+00:00,1.6e+18,detikcom,'Lansia di atas 60 tahun kini sudah bisa menerima vaksin Covid-19 booster dosis kedua. Ketentuan ini diatur dalam SE\xe2\x80\xa6 https://t.co/cxyhQ57OlX',1,lansia terima vaksin covid booster dosis tentu atur
554,2022-11-23 07:37:08+00:00,1.6e+18,detikHealth,'Lansia di atas 60 tahun kini sudah bisa menerima vaksin Covid-19 booster dosis kedua. Berikut kombinasi vaksin yang\xe2\x80\xa6 https://t.co/SSEKfBjj8j',1,lansia terima vaksin covid booster dosis kombinasi vaksin
555,2022-11-23 07:19:05+00:00,1.6e+18,💛y_yanti💛,'RT @detikcom: Kemenkes RI mengumumkan pemberian booster vaksin COVID-19 kedua untuk lansia. Jenis vaksin yang dipakai tergantung booster pe\xe2\x80\xa6',1,kemenkes ri umum beri booster vaksin covid lansia jenis vaksin pakai gantung booster
556,2022-11-23 07:00:00+00:00,1.6e+18,The Phrase,"Berikan perlindungan untuk masyarakat rentan, Kemenkes izinkan booster kedua Covid-19 untuk lansia \xe2\x80\xa6 https://t.co/2Mub6rHmaD'",1,lindung masyarakat rentan kemenkes izin booster covid lansia
557,2022-11-23 05:32:31+00:00,1.6e+18,mas hermanto,Kemenkes Akan Berikan Booster Kedua Vaksin COVID-19 Kepada Kelompok Lansia \n\nhttps://t.co/DWhXqAtfG4',1,kemenkes booster vaksin covid kelompok lansia
558,2022-11-23 05:14:03+00:00,1.6e+18,Kiswan,"Ga habis habis https://t.co/YoKS2YL7PZ\n\nSudah boleh diberikan untuk lansia, kapan masyarakat umum bisa menerima vaksin \xe2\x80\xa6 https://t.co/XP1ZScbfB0'",1,ga habis habis lansia masyarakat terima vaksin
559,2022-11-23 05:04:26+00:00,1.6e+18,REPUBLIK MERDEKA | RMOL.ID,"'Kasus Covid-19 Naik, Lansia Akan Disuntik Vaksin Booster Kedua https://t.co/3gUOH5Debk'",1,covid lansia suntik vaksin booster
560,2022-11-23 04:37:00+00:00,1.6e+18,Kompas.com,Kemenkes mengizinkan pemberian vaksin Covid-19 booster kedua atau vaksin dosis keempat untuk kalangan lansia (\xe2\x80\xa6 https://t.co/skrhXbZghb',1,kemenkes izin beri vaksin covid booster vaksin dosis empat kalang lansia
561,2022-11-23 03:39:20+00:00,1.6e+18,CNBC Indonesia,"Siap siap, Lansia Sudah Bisa Vaksin Covid-19 Booster Kedua https://t.co/30phRoq57i'",1,lansia vaksin covid booster
562,2022-11-23 03:31:53+00:00,1.6e+18,Indozone Media,Kementerian Kesehatan (Kemenkes) RI mengizinkan pemberian vaksinasi COVID-19 dosis keempat atau booster kedua bagi \xe2\x80\xa6 https://t.co/sQQM4P3Tvh',1,menteri sehat kemenkes ri izin beri vaksinasi covid dosis empat booster
563,2022-11-23 02:50:36+00:00,1.6e+18,Pikiran Rakyat,"'Kemenkes Izinkan Booster Kedua untuk Lansia, Berikut Jenis Vaksin Covid-19 yang Tersedia https://t.co/yZnSXjwjNc https://t.co/47w5HKtOEf'",1,kemenkes izin booster lansia jenis vaksin covid sedia
564,2022-11-23 02:38:36+00:00,1.6e+18,FORTUNE Indonesia,"'Kasus Covid-19 Naik Lagi, Vaksin Booster Kedua Bagi Lansia Dimulai https://t.co/wYIRU6k07T'",1,covid vaksin booster lansia
565,2022-11-23 01:46:08+00:00,1.6e+18,Abdulla Emir Pramudya⁷ #HOKI,"'RT @Beritasatu: Hore, Kelompok Lansia Dapatkan Vaksin Covid-19 Booster Kedua https://t.co/8XRwhmMKrB'",1,kelompok lansia dapat vaksin covid booster
566,2022-07-12 06:55:36+00:00,1.55e+18,Ola 📌 jualan album,Sudah vaksin booster jadi aman naik kendaraan apa saja',1,vaksin booster aman kendara
567,2022-07-12 06:33:57+00:00,1.55e+18,Zainal R,RT @detikcom: Pelaku perjalanan dalam negeri (PPDN) yang telah booster tidak perlu menunjukan negatif tes COVID-19. \xe2\x80\xa6',1,laku jalan negeri ppdn booster tunjuk negatif tes covid
568,2022-08-31 01:00:00+00:00,1.56e+18,Igirls,Jangan lupa untuk vaksin booster untuk menjaga dari dalam dan penerapan prokes agar tidak terkena virus covid 19 yang\xe2\x80\xa6 https://t.co/ob2dhPAxTl',1,lupa vaksin booster jaga terap prokes kena virus covid
569,2022-08-31 00:57:23+00:00,1.56e+18,KPCPEN #PakaiMasker,"Untuk bisa melakukan perjalanan domestik, pelaku perjalanan berusia 18 tahun ke atas perlu sudah mendapatkan booster \xe2\x80\xa6 https://t.co/HVAAmSbhB6'",1,jalan domestik laku jalan usia booster
570,2022-08-30 23:12:40+00:00,1.56e+18,aku,"'RT @detikcom: Vaksin COVID-19 booster jadi syarat perjalanan terbaru bepergian. Mulai hari ini, ketentuan naik kereta api adalah sebagai be\xe2\x80\xa6'",1,vaksin covid booster syarat jalan baru pergi tentu kereta api
571,2022-08-30 19:15:05+00:00,1.56e+18,VOI.id,Badan Pengawas Obat dan Makanan (BPOM) telah menyetujui tiga produk vaksin COVID-19 digunakan untuk anak di Indonesia \xe2\x80\xa6 https://t.co/VmjNA6M5rx',1,badan awas obat makan bpom tuju produk vaksin covid anak indonesia
572,2022-08-30 00:59:58+00:00,1.56e+18,Kalla Jengking,Vaksin COVID-19 Dosis 4: Efektif Tingkatkan Antibodi dan Imunitas \n\n Penyuntikkan vaksin COVID-19 dosis keempat sudah\xe2\x80\xa6 https://t.co/qFGdtKyxTz',1,vaksin covid dosis efektif tingkat antibodi imunitas suntik vaksin covid dosis empat
573,2022-08-30 00:27:06+00:00,1.56e+18,pjt,"'RT @Agra3479: @rickasun09 Yes, Sinovac. Parah banget. Pikiran berantakan, sakit kepala, sakit otot, sama benjolan di lengan. Kacau banget\xe2\x80\xa6'",1,sinovac pikir beranta sakit kepala sakit otot benjol lengan kacau
574,2022-08-29 14:28:03+00:00,1.56e+18,Banten Network Promedia,"'Wah, Menkes Budi Gunadi Sadikin Positif Covid-19, Untung Sudah Vaksin Booster https://t.co/JV4UOp5uA2'",1,menkes budi gunadi sadikin positif covid untung vaksin booster
575,2022-08-29 14:06:12+00:00,1.56e+18,Seputar Tangsel,"'Sudah Vaksin Booster, Menkes Budi Gunadi Sadikin Positif Covid-19, Saat Ini Jalani Isoman https://t.co/pLwr3jD5Ac'",1,vaksin booster menkes budi gunadi sadikin positif covid jalan isoman
576,2022-08-29 11:28:06+00:00,1.56e+18,KOMPAS TV,"'Menkes Budi Gunadi Sadikin Positif Covid-19, Disebut Relatif Sehat Berkat Vaksin Booster https://t.co/872gMY600q https://t.co/skElu5bU0E'",1,menkes budi gunadi sadikin positif covid relatif sehat berkat vaksin booster
577,2022-12-26 07:21:17+00:00,1.61e+18,Pahlawan Botak Berjubah,'waspada subvarian baru covid-19 sudah masuk indonesia.. tetap dijaga Prokesnya dan lakukan Vaksin Booster https://t.co/clQG57vugc',1,waspada subvarian covid masuk indonesia jaga prokesnya laku vaksin booster
578,2022-12-26 06:13:00+00:00,1.61e+18,94.8 FM FIT Radio Bandung,"WHO memprediksi secara umum Covid-19 akan terus berevolusi, namun menyebabkan gejala yang ringan. \n\n Kondisi ini memb\xe2\x80\xa6 https://t.co/Al8aZx2p0J'",0,who prediksi covid evolusi sebab gejala ringan kondisi
579,2022-12-25 04:19:59+00:00,1.61e+18,Lusy Amy,RT @garuda080: Segera lakukan vaksin booster dan tetap prokes untuk melindungi diri dan orang disekitar kita dari paparan virus covid-19. \xe2\x80\xa6',1,laku vaksin booster prokes lindung orang sekitar papar virus covid
580,2022-12-25 03:15:26+00:00,1.61e+18,medcom_id,"Sebanyak 47.509.575 masyarakat rentan dan umum sudah menerima vaksin \xc2\xa0 covid-19 \xc2\xa0 dosis ketiga atau \xc2\xa0 booster \xc2\xa0 per Sabtu, \xe2\x80\xa6 https://t.co/3Pnje7PzwT'",1,masyarakat rentan terima vaksin covid dosis tiga booster sabtu
581,2022-12-24 06:01:53+00:00,1.61e+18,dwi rama,RT @Ayuningenkidesu: Booster kedua covid 19 sudah mulai digelar. \n Booster ini di prioritaskam untuk kelompok manula terlebih dahulu. \n \xe2\x80\xa6',1,booster covid gelar booster kelompok manula
582,2022-08-01 02:47:18+00:00,1.55e+18,Wawasan anda,Vaksin Booster syarat mobilitas evektif cegah covid 19 \n IKN Potret Kemajuan https://t.co/tJ9glql0Us',1,vaksin booster syarat mobilitas evektif cegah covid ikn potret maju
583,2022-07-31 18:29:22+00:00,1.55e+18,BUMN Subang Hebat,"Sobat BUMN, \n\n Biar terlindungi dari penularan Covid-19 dan lebih mudah naik kereta api, yuk segera vaksin booster! \xe2\x80\xa6 https://t.co/v3BytcF0Gp'",1,bumn biar lindung tular covid mudah kereta api vaksin booster
584,2022-07-31 13:32:41+00:00,1.55e+18,akudandiriku,RT @detikcom: Kemenkes RI resmi mengizinkan vaksin COVID-19 booster kedua. Adapun jenis jenis vaksin yang bisa dipakai adalah sebagai berikut \xe2\x80\xa6',1,kemenkes ri resmi izin vaksin covid booster jenis jenis vaksin pakai
585,2022-07-31 08:31:42+00:00,1.55e+18,Benni saputra,"RT @detikcom: Pemerintah resmi memulai pemberian booster kedua atau dosis keempat vaksin COVID-19 pada tenaga kesehatan, Jumat (29/7/2022).\xe2\x80\xa6'",1,perintah resmi beri booster dosis empat vaksin covid tenaga sehat jumat
586,2022-07-31 07:40:01+00:00,1.55e+18,detikcom,Pemerintah akan memberikan booster kedua atau vaksinasi Covid-19 dosis keempat. Lalu jenis vaksin apa yang dipakai? \xe2\x80\xa6 https://t.co/xRVio4s7CL',1,perintah booster vaksinasi covid dosis empat jenis vaksin pakai
587,2022-07-31 03:39:35+00:00,1.55e+18,Indriani,"Omicron merajalela, ilmuwan desak masyarakat suntik booster kedua vaksin covid-19 \n\n Booster Tekan Covid https://t.co/P6EemmMJe6'",1,omicron rajalela ilmuwan desak masyarakat suntik booster vaksin covid booster tekan covid
588,2022-07-31 03:37:10+00:00,1.55e+18,Grande,'@DesiRahayuPutr1 Vaksin Booster Tekan Covid dan dapat memberikan kekebalan komunal yang dapat mengendalikan sebaran Covid-19 nantinya.',1,vaksin booster tekan covid kebal komunal kendali sebar covid
589,2022-07-31 03:17:20+00:00,1.55e+18,Badri Nasarun,"'Vaksin syarat mobilitas efektif cegah covid-19, Booster Tekan Covid https://t.co/kbwv57t0h0'",1,vaksin syarat mobilitas efektif cegah covid booster tekan covid
590,2022-07-30 11:25:25+00:00,1.55e+18,Katadata.co.id,Vaksin booster kedua Covid-19 mulai diberikan kepada tenaga kesehatan. Apa saja jenis yang bisa diberikan? \n\n https://t.co/UAznaYGnGx',1,vaksin booster covid tenaga sehat jenis
591,2022-07-30 11:25:25+00:10,1.55e+18,Akuratco,Kementerian Kesehatan RI mulai menerapkan pemberian vaksin Covid-19 booster kedua atau dosis keempat. Ada beberapa \xe2\x80\xa6 https://t.co/FdKXlvCNcQ',1,menteri sehat ri terap beri vaksin covid booster dosis empat
592,2022-07-30 11:25:25+00:13,1.55e+18,𝕎𝕚𝕟 𝕁𝕠𝕘𝕠 ℝ𝕠𝕘𝕠,"'Pemerintah Indonesia mulai memberikan booster kedua vaksin COVID-19, Jumat (29/7/2022). Daftar resmi kombinasi regi\xe2\x80\xa6 https://t.co/WKseBhBWJm'",1,perintah indonesia booster vaksin covid jumat daftar resmi kombinasi
593,2022-07-30 11:25:25+00:27,1.55e+18,dinda fenti,"Kasus Aktif Covid-19 Tembus 20.000, Masyarakat Diminta Segera Vaksin Booster | Vaksin Booster Aman #Riau Damai https://t.co/Jam0S0o9fU'",1,aktif covid tembus masyarakat vaksin booster vaksin booster aman riau damai
594,2022-07-30 11:25:25+00:62,1.55e+18,🏹 Panah Srikandi,@AlshaibaShihab Kasus Covid 19 melonjak Segera Vaksin Booster \n# Booster Prokes Tangkal Covid \n #Tahun Baru Islam \n Indonesia Bebas Pandemi',1,covid lonjak vaksin booster booster prokes tangkal covid islam indonesia bebas pandemi
595,2022-07-30 11:25:25+00:63,1.55e+18,Indah Cn,"RT @JamesLado11: Tetap Taati Prokes, Cegah Peningkatan Kasus Varian COVID-19 di Indonesia \n Vaksin Booster Aman https://t.co/MnJI35tFkQ'",1,taat prokes cegah tingkat varian covid indonesia vaksin booster aman
596,2022-07-30 11:25:25+00:66,1.55e+18,Insyani,"Kasus Harian Covid-19 di Kota Bandung Meningkat, Masyarakat Diimbau Perketat Prokes \nhttps://t.co/zfzxMRf7ZG\n Vaksin Booster Aman'",1,hari covid kota bandung tingkat masyarakat imbau ketat prokes vaksin booster aman
597,2022-07-30 11:25:25+00:67,1.55e+18,Ar Bot,Perketat disiplin Prokes mengingat terjadinya peningkatan angka kasus Covid-19. \n\n Vaksin Booster Aman https://t.co/U41kBs1Tm5',1,ketat disiplin prokes tingkat angka covid vaksin booster aman
598,2022-07-30 11:25:25+00:68,1.55e+18,Indriani,"Antisipasi melonjaknya covid-19, Kota Kediri tingkatkan vaksin booster \n\n Vaksin Booster Aman https://t.co/rYsj8tZVxn'",1,antisipasi lonjak covid kota diri tingkat vaksin booster vaksin booster aman
599,2022-11-23 01:30:05+00:00,1.6e+18,Alineadotid,Lansia bakal diberikan vaksin booster Covid-19 dosis kedua \nhttps://t.co/xF0tTLlPn4 https://t.co/cqTcCJx9FE',1,lansia vaksin booster covid dosis
600,2022-11-23 00:58:16+00:00,1.6e+18,Faza Nur Wulandari,RT @kompascom: Pemerintah mengizinkan pemberian vaksin Covid-19 booster kedua atau vaksin dosis keempat untuk kalangan lansia mulai Selasa \xe2\x80\xa6',1,perintah izin beri vaksin covid booster vaksin dosis empat kalang lansia selasa
601,2022-11-23 00:54:16+00:00,1.6e+18,Detik Sumsel Official,"Vaksin Covid-19 Booster Kedua Sudah Mulai Diberikan Untuk Lansia, Ini Imbauan \xc2\xa0 Kemenkes https://t.co/rUrzcVmevp'",1,vaksin covid booster lansia imbau kemenkes
602,2022-11-22 23:55:05+00:00,1.6e+18,detikHealth,Kemenkes RI kini mengizinkan vaksinasi COVID-19 booster kedua bagi kelompok non nakes yakni lansia di atas 60 tahun \xe2\x80\xa6 https://t.co/9TFEMZiv4B',1,kemenkes ri izin vaksinasi covid booster kelompok non nakes lansia
603,2022-11-22 23:08:33+00:00,1.6e+18,Kompas.com,Pemerintah mengizinkan pemberian vaksin Covid-19 booster kedua atau vaksin dosis keempat untuk kalangan lansia mulai \xe2\x80\xa6 https://t.co/Mt8vksmKW1',1,perintah izin beri vaksin covid booster vaksin dosis empat kalang lansia
604,2022-11-22 15:23:19+00:00,1.6e+18,Jawa Pos,'Berikut Jenis Vaksin untuk Booster Covid-19 Kedua Pada Lansia https://t.co/TcQlAbzTdu',1,jenis vaksin booster covid lansia
605,2022-08-01 03:16:41+00:00,1.55e+18,Sandred,Lengkapi dosis vaksin untuk sbgai salah satu penangkal virus Covid-19 \n IKN Potret Kemajuan https://t.co/Az6MdW9pSS',1,lengkap dosis vaksin salah tangkal virus covid ikn potret maju
606,2022-08-01 02:08:23+00:00,1.55e+18,Simisimi12,"'Memakai masker masih jadi cara ampuh mencegah penularan Covid-19, asal dipakai dengan benar. Lalu bagaimana cara pe\xe2\x80\xa6 https://t.co/gs49l8L2Ke'",1,pakai masker ampuh cegah tular covid pakai
607,2022-07-31 16:39:07+00:00,1.55e+18,pemkot solo,Mari hijaukan status warnamu dengan lengkapi dosis vaksinasimu agar bepergian jadi lebih aman dan nyaman buat kamu \xe2\x80\xa6 https://t.co/GOhESRE6QF',1,mari hijau status warna lengkap dosis vaksinasi pergi aman nyaman
608,2022-07-31 16:20:04+00:00,1.55e+18,Koran Medsos,"'Berdasarkan 5 Studi, Pemberian Vaksin Covid-19 Dosis Keempat Menurunkan Risiko Kematian https://t.co/ZqB2vPBjh1 https://t.co/sIGCtcpB7r'",1,dasar studi beri vaksin covid dosis empat turun risiko mati
609,2022-07-31 05:06:16+00:00,1.55e+18,Aurora,"RT @garuda080: Covid-19 dengan varian baru yaitu B4 dan B5 sudah masuk ke Indonesia, tercatat beberapa daerah sudah melaporkan kasus Covid \xe2\x80\xa6'",1,covid varian masuk indonesia catat daerah lapor covid
610,2022-07-31 01:29:35+00:00,1.55e+18,Tukangkuli,"Covid-19 dengan varian baru yaitu B4 dan B5 sudah masuk ke Indonesia, tercatat beberapa daerah sudah melaporkan kasus \xe2\x80\xa6 https://t.co/iUZpbhNGgm'",1,covid varian masuk indonesia catat daerah lapor
611,2022-07-29 22:59:33+00:00,1.55e+18,sebarberitacovid19,varian baru covid-19 muncul pemerintah antisipasi dengan vaksin dosis 4 #Endemi Covid \n #Indonesia Sehat Indonesia Hebat \xe2\x80\xa6 https://t.co/Gx7j2DQupl',1,varian covid muncul perintah antisipasi vaksin dosis endemi covid indonesia sehat indonesia hebat
